"",""
"Creation Date","5/6/2025 4:44:08 PM"
"Project","EDS Spectrum: Emae - 2025 | 24_157 | Area 1 | Full Area 3"
"Specimen",""
"Area",""
"Sampling Region",""
"kV","20"
"Live Time","19.578"
"Amp Time","3.84"
"Takeoff Angle","34.06"
"Resolution","129.4847"
"",""
"Element","Weight %","Error %"
"O  K","43.61","8.38"
"Na K","4","8.67"
"Mg K","0.59","10.36"
"Al K","8.3","4.92"
"Si K","34.55","4.18"
"K  K","3.87","4.46"
"Ca K","2.24","5.64"
"Ti K","0.36","20.7"
"Mn K","0.25","33.53"
"Fe K","2.22","5.98"
