"id","SiO2","TiO2","Al2O3","Fe2O3","CaO","MgO","K2O","Na2O"
"23_122b",43.6392154937816,0.445721776708678,12.9857569331936,0.594380238670811,0.931471787157899,1.08024841449437,1.70882381269046,7.32319130988629
"23_318",44.0273505429945,0.650706123216412,20.7836891260841,5.34261366878563,10.4380808423574,4.37784883768772,1.09619412757686,4.73577925184863
"24_027",38.4151826004391,0.355941810990174,14.0636296419835,0.314551741427165,1.24529382703728,1.72460711787698,0.782995805412041,8.09665484993475
"24_081",23.4113689395288,0.244709995055745,19.6626295307983,NA,0.550354575244939,5.48336622094219,0.702688543318499,6.02531307090039
"24_126",50.7377063675746,0.572843852062311,15.228775850567,1.91114012594383,2.64916439609428,2.30500374408558,1.57000697392876,7.33731263592867
"24_131",41.1249968547861,0.289202721429516,11.3869424060485,0.262126451189304,0.578338706189597,1.01154840567784,1.36522345559023,7.17555926489778
"24_Tongoa",47.9744089371551,0.52974152338772,14.7328014509673,2.05530967409795,2.21074634462798,2.11015630528698,1.725602294235,7.72372346672466
