"",""
"Creation Date","6/12/2025 12:34:50 PM"
"Project","Emae - 2025"
"Specimen","23_122b"
"Area","Area 1"
"Sampling Region","Full Area 1"
"kV","20"
"Live Time","20"
"Amp Time","3.84"
"Takeoff Angle","32.75"
"Resolution","129.4847"
"",""
"Element","Weight %","Error %"
"O  K","65.46","6.66"
"Na K","6.2","10.33"
"Mg K","1.05","11.59"
"Al K","7.21","6.18"
"Si K","17.89","5"
"K  K","0.72","12.33"
"Ca K","0.84","10.38"
"Ti K","0.22","29.37"
"Mn K","0.18","36.8"
"Fe K","0.23","25.58"
