"",""
"Creation Date","6/12/2025 11:51:16 AM"
"Project","Emae - 2025"
"Specimen","24_126"
"Area","Area 1"
"Sampling Region","Full Area 1"
"kV","20"
"Live Time","19.967"
"Amp Time","3.84"
"Takeoff Angle","32.75"
"Resolution","129.4847"
"",""
"Element","Weight %","Error %"
"O  K","54.69","7.87"
"Na K","5.31","10.12"
"Mg K","0.81","12.67"
"Al K","7.89","6.05"
"Si K","26.54","4.76"
"K  K","2.14","7.89"
"Ca K","1.03","11.81"
"Ti K","0.4","21"
"Mn K","0.3","42.85"
"Fe K","0.89","13.25"
