"",""
"Creation Date","6/12/2025 12:38:06 PM"
"Project","Emae - 2025"
"Specimen","23_122b"
"Area","Area 1"
"Sampling Region","Full Area 1"
"kV","20"
"Live Time","20"
"Amp Time","3.84"
"Takeoff Angle","32.75"
"Resolution","129.4847"
"",""
"Element","Weight %","Error %"
"O  K","62.9","6.56"
"Na K","5.94","10.97"
"Mg K","1.52","11.33"
"Al K","7.23","6.44"
"Si K","17.06","5.12"
"K  K","0.55","14.9"
"Ca K","0.73","12.17"
"Ti K","0.16","35.45"
"Mn K","0.11","62.4"
"Fe K","0.14","44.03"
