"",""
"Creation Date","6/12/2025 12:20:24 PM"
"Project","Emae - 2025"
"Specimen","23_122b"
"Area","Area 1"
"Sampling Region","Full Area 1"
"kV","20"
"Live Time","20"
"Amp Time","3.84"
"Takeoff Angle","32.75"
"Resolution","129.4847"
"",""
"Element","Weight %","Error %"
"O  K","69.45","6.26"
"Na K","5.43","11.25"
"Mg K","0.44","20.66"
"Al K","6.29","6.49"
"Si K","16.53","4.89"
"K  K","0.91","12.54"
"Ca K","0.46","21.78"
"Ti K","0.14","48.32"
"Mn K","0.17","33.84"
"Fe K","0.19","24.27"
