"",""
"Creation Date","6/12/2025 11:54:45 AM"
"Project","Emae - 2025"
"Specimen","24_126"
"Area","Area 1"
"Sampling Region","Full Area 1"
"kV","20"
"Live Time","20"
"Amp Time","3.84"
"Takeoff Angle","32.75"
"Resolution","129.4847"
"",""
"Element","Weight %","Error %"
"O  K","66.1","6.9"
"Na K","5.56","12.09"
"Mg K","0.74","16.88"
"Al K","6.39","7.01"
"Si K","18.83","5.14"
"K  K","1.16","12.09"
"Ca K","0.47","20.57"
"Ti K","0.36","22.74"
"Mn K","0.21","44.21"
"Fe K","0.17","40.76"
